-0.584175	-0.465053	-0.156268	0.216249	0.500573	0.580748	0.424071	0.094447	-0.273697	-0.530216	-0.570497	-0.378111	-0.031520	0.327929	0.553636	0.553553	0.327714	-0.031778	-0.378310	-0.570554	
-0.930107	-0.740442	-0.248802	0.344310	0.796999	0.924649	0.675195	0.150374	-0.435770	-0.844199	-0.908334	-0.602019	-0.050185	0.522118	0.881484	0.881349	0.521775	-0.050596	-0.602334	-0.908421	
-0.896713	-0.713858	-0.239870	0.331943	0.768381	0.891444	0.650952	0.144980	-0.420123	-0.813884	-0.875714	-0.580402	-0.048381	0.503371	0.849830	0.849706	0.503041	-0.048781	-0.580705	-0.875801	
-0.497602	-0.396132	-0.133108	0.184206	0.426391	0.494684	0.361226	0.080450	-0.233136	-0.451643	-0.485955	-0.322078	-0.026850	0.279332	0.471593	0.471522	0.279148	-0.027067	-0.322246	-0.486000	
0.104438	0.083138	0.027936	-0.038663	-0.089491	-0.103825	-0.075813	-0.016888	0.048930	0.094793	0.101993	0.067598	0.005638	-0.058630	-0.098980	-0.098968	-0.058589	0.005683	0.067635	0.102002	
0.663889	0.528516	0.177591	-0.245759	-0.568880	-0.659993	-0.481941	-0.107333	0.311044	0.602568	0.648348	0.429709	0.035818	-0.372675	-0.629183	-0.629086	-0.372431	0.036114	0.429929	0.648410	
0.952585	0.758334	0.254817	-0.352630	-0.816258	-0.946994	-0.691513	-0.154012	0.446303	0.864599	0.930279	0.616566	0.051396	-0.534736	-0.902783	-0.902649	-0.534386	0.051818	0.616892	0.930372	
0.852786	0.678890	0.228118	-0.315685	-0.730741	-0.847775	-0.619062	-0.137872	0.399543	0.774014	0.832821	0.551974	0.046014	-0.478713	-0.808204	-0.808083	-0.478398	0.046391	0.552258	0.832902	
0.405191	0.322566	0.108386	-0.149991	-0.347205	-0.402817	-0.294142	-0.065512	0.189839	0.367768	0.395704	0.262260	0.021860	-0.227453	-0.384007	-0.383953	-0.227307	0.022040	0.262400	0.395742	
-0.207652	-0.165309	-0.055543	0.076866	0.177934	0.206435	0.150743	0.033574	-0.097290	-0.188476	-0.202791	-0.134402	-0.011205	0.116563	0.196795	0.196769	0.116488	-0.011295	-0.134473	-0.202810	
-0.735808	-0.585766	-0.196831	0.272381	0.630507	0.731489	0.534144	0.118961	-0.344738	-0.667844	-0.718582	-0.476258	-0.039699	0.413049	0.697342	0.697235	0.412781	-0.040026	-0.476509	-0.718651	
-0.963877	-0.767326	-0.257834	0.356812	0.825938	0.958220	0.699711	0.155839	-0.451591	-0.874847	-0.941311	-0.623879	-0.052005	0.541077	0.913486	0.913354	0.540717	-0.052433	-0.624201	-0.941404	
-0.798847	-0.635950	-0.213692	0.295716	0.684521	0.794156	0.579908	0.129153	-0.374275	-0.725058	-0.780142	-0.517056	-0.043103	0.448433	0.757087	0.756968	0.448142	-0.043458	-0.517330	-0.780218	
-0.308019	-0.245210	-0.082393	0.114024	0.263936	0.306213	0.223603	0.049799	-0.144312	-0.279569	-0.300807	-0.199370	-0.016620	0.172907	0.291915	0.291874	0.172793	-0.016753	-0.199470	-0.300840	
0.308426	0.245534	0.082502	-0.114175	-0.264284	-0.306618	-0.223896	-0.049865	0.144502	0.279936	0.301202	0.199631	0.016644	-0.173136	-0.292301	-0.292260	-0.173020	0.016776	0.199733	0.301235	
0.799087	0.636140	0.213756	-0.295804	-0.684729	-0.794395	-0.580085	-0.129193	0.374388	0.725278	0.780379	0.517217	0.043112	-0.448568	-0.757314	-0.757195	-0.448277	0.043467	0.517486	0.780455	
0.963853	0.767309	0.257830	-0.356802	-0.825915	-0.958197	-0.699690	-0.155832	0.451579	0.874829	0.941290	0.623860	0.052005	-0.541060	-0.913463	-0.913330	-0.540708	0.052436	0.624187	0.941380	
0.735529	0.585543	0.196753	-0.272279	-0.630267	-0.731212	-0.533946	-0.118918	0.344611	0.667588	0.718308	0.476078	0.039688	-0.412892	-0.697079	-0.696973	-0.412618	0.040007	0.476327	0.718379	
