1.000000	0.796084	0.267499	-0.370181	-0.856889	-0.994130	-0.725932	-0.161676	0.468517	0.907633	0.976588	0.647257	0.053955	-0.561352	-0.947722	-0.947580	-0.560985	0.054398	0.647595	0.976683	
0.796084	0.633749	0.212952	-0.294695	-0.682155	-0.791411	-0.577903	-0.128708	0.372979	0.722552	0.777445	0.515271	0.042953	-0.446884	-0.754466	-0.754353	-0.446591	0.043305	0.515540	0.777521	
0.267499	0.212952	0.071556	-0.099023	-0.229217	-0.265929	-0.194186	-0.043248	0.125328	0.242791	0.261236	0.173141	0.014433	-0.150161	-0.253514	-0.253477	-0.150063	0.014551	0.173231	0.261262	
-0.370181	-0.294695	-0.099023	0.137034	0.317204	0.368008	0.268726	0.059849	-0.173436	-0.335988	-0.361514	-0.239602	-0.019973	0.207802	0.350828	0.350776	0.207666	-0.020137	-0.239727	-0.361549	
-0.856889	-0.682155	-0.229217	0.317204	0.734258	0.851858	0.622043	0.138538	-0.401467	-0.777741	-0.836827	-0.554628	-0.046233	0.481017	0.812092	0.811970	0.480701	-0.046613	-0.554917	-0.836908	
-0.994130	-0.791411	-0.265929	0.368008	0.851858	0.988294	0.721671	0.160727	-0.465767	-0.902305	-0.970855	-0.643458	-0.053638	0.558057	0.942158	0.942017	0.557691	-0.054079	-0.643794	-0.970949	
-0.725932	-0.577903	-0.194186	0.268726	0.622043	0.721671	0.526978	0.117366	-0.340112	-0.658880	-0.708936	-0.469865	-0.039167	0.407504	0.687982	0.687879	0.407237	-0.039489	-0.470110	-0.709005	
-0.161676	-0.128708	-0.043248	0.059849	0.138538	0.160727	0.117366	0.026139	-0.075748	-0.146743	-0.157891	-0.104646	-0.008723	0.090757	0.153224	0.153201	0.090698	-0.008795	-0.104701	-0.157906	
0.468517	0.372979	0.125328	-0.173436	-0.401467	-0.465767	-0.340112	-0.075748	0.219508	0.425242	0.457548	0.303251	0.025279	-0.263003	-0.444024	-0.443957	-0.262831	0.025486	0.303409	0.457592	
0.907633	0.722552	0.242791	-0.335988	-0.777741	-0.902305	-0.658880	-0.146743	0.425242	0.823798	0.886383	0.587472	0.048971	-0.509502	-0.860184	-0.860055	-0.509168	0.049374	0.587779	0.886470	
0.976588	0.777445	0.261236	-0.361514	-0.836827	-0.970855	-0.708936	-0.157891	0.457548	0.886383	0.953723	0.632104	0.052692	-0.548210	-0.925533	-0.925395	-0.547851	0.053124	0.632434	0.953816	
0.647257	0.515271	0.173141	-0.239602	-0.554628	-0.643458	-0.469865	-0.104646	0.303251	0.587472	0.632104	0.418942	0.034923	-0.363340	-0.613420	-0.613328	-0.363101	0.035210	0.419161	0.632165	
0.053955	0.042953	0.014433	-0.019973	-0.046233	-0.053638	-0.039167	-0.008723	0.025279	0.048971	0.052692	0.034923	0.002911	-0.030288	-0.051134	-0.051126	-0.030268	0.002935	0.034941	0.052697	
-0.561352	-0.446884	-0.150161	0.207802	0.481017	0.558057	0.407504	0.090757	-0.263003	-0.509502	-0.548210	-0.363340	-0.030288	0.315117	0.532006	0.531926	0.314910	-0.030536	-0.363529	-0.548263	
-0.947722	-0.754466	-0.253514	0.350828	0.812092	0.942158	0.687982	0.153224	-0.444024	-0.860184	-0.925533	-0.613420	-0.051134	0.532006	0.898176	0.898042	0.531657	-0.051554	-0.613740	-0.925623	
-0.947580	-0.754353	-0.253477	0.350776	0.811970	0.942017	0.687879	0.153201	-0.443957	-0.860055	-0.925395	-0.613328	-0.051126	0.531926	0.898042	0.897907	0.531578	-0.051547	-0.613648	-0.925485	
-0.560985	-0.446591	-0.150063	0.207666	0.480701	0.557691	0.407237	0.090698	-0.262831	-0.509168	-0.547851	-0.363101	-0.030268	0.314910	0.531657	0.531578	0.314704	-0.030516	-0.363291	-0.547904	
0.054398	0.043305	0.014551	-0.020137	-0.046613	-0.054079	-0.039489	-0.008795	0.025486	0.049374	0.053124	0.035210	0.002935	-0.030536	-0.051554	-0.051547	-0.030516	0.002959	0.035228	0.053130	
0.647595	0.515540	0.173231	-0.239727	-0.554917	-0.643794	-0.470110	-0.104701	0.303409	0.587779	0.632434	0.419161	0.034941	-0.363529	-0.613740	-0.613648	-0.363291	0.035228	0.419380	0.632495	
0.976683	0.777521	0.261262	-0.361549	-0.836908	-0.970949	-0.709005	-0.157906	0.457592	0.886470	0.953816	0.632165	0.052697	-0.548263	-0.925623	-0.925485	-0.547904	0.053130	0.632495	0.953909	
