0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.963558	0.610654	0.068948	0.132040	0.707501	0.952279	0.507774	0.025187	0.211509	0.793778	0.918968	0.403675	0.002805	0.303633	0.865445	0.865186	0.303235	0.002851	0.404097	0.919147	
0.515501	0.326699	0.036887	0.070641	0.378511	0.509467	0.271658	0.013475	0.113157	0.424669	0.491646	0.215965	0.001501	0.162443	0.463011	0.462873	0.162230	0.001525	0.216191	0.491742	
-0.687766	-0.435871	-0.049214	-0.094247	-0.504998	-0.679715	-0.362437	-0.017978	-0.150970	-0.566581	-0.655938	-0.288134	-0.002002	-0.216726	-0.617735	-0.617550	-0.216443	-0.002035	-0.288435	-0.656066	
-0.883455	-0.559889	-0.063216	-0.121063	-0.648684	-0.873113	-0.465561	-0.023093	-0.193925	-0.727789	-0.842571	-0.370117	-0.002572	-0.278391	-0.793498	-0.793261	-0.278026	-0.002614	-0.370503	-0.842736	
0.215120	0.136332	0.015393	0.029479	0.157954	0.212602	0.113363	0.005623	0.047221	0.177216	0.205165	0.090123	0.000626	0.067788	0.193216	0.193158	0.067699	0.000637	0.090217	0.205205	
0.998543	0.632826	0.071451	0.136834	0.733189	0.986854	0.526210	0.026101	0.219188	0.822598	0.952334	0.418332	0.002907	0.314658	0.896868	0.896600	0.314245	0.002955	0.418769	0.952520	
0.319098	0.202228	0.022833	0.043727	0.234300	0.315363	0.168158	0.008341	0.070045	0.262872	0.304331	0.133684	0.000929	0.100553	0.286606	0.286520	0.100421	0.000944	0.133823	0.304391	
-0.827827	-0.524635	-0.059236	-0.113440	-0.607839	-0.818136	-0.436246	-0.021639	-0.181715	-0.681962	-0.789518	-0.346812	-0.002410	-0.260862	-0.743535	-0.743312	-0.260520	-0.002450	-0.347174	-0.789672	
-0.761983	-0.482906	-0.054524	-0.104417	-0.559492	-0.753063	-0.401548	-0.019918	-0.167261	-0.627720	-0.726721	-0.319227	-0.002218	-0.240113	-0.684395	-0.684190	-0.239799	-0.002255	-0.319560	-0.726863	
0.420168	0.266281	0.030065	0.057577	0.308512	0.415249	0.221419	0.010983	0.092230	0.346134	0.400724	0.176026	0.001223	0.132402	0.377385	0.377272	0.132228	0.001243	0.176210	0.400802	
0.986772	0.625366	0.070609	0.135221	0.724545	0.975220	0.520007	0.025793	0.216604	0.812901	0.941107	0.413400	0.002873	0.310948	0.886295	0.886030	0.310541	0.002920	0.413832	0.941291	
0.107752	0.068288	0.007710	0.014766	0.079118	0.106491	0.056783	0.002817	0.023653	0.088766	0.102766	0.045142	0.000314	0.033955	0.096781	0.096752	0.033910	0.000319	0.045189	0.102786	
-0.929125	-0.588832	-0.066484	-0.127321	-0.682217	-0.918248	-0.489628	-0.024287	-0.203950	-0.765411	-0.886128	-0.389250	-0.002705	-0.292783	-0.834518	-0.834268	-0.292399	-0.002749	-0.389656	-0.886300	
-0.604832	-0.383312	-0.043279	-0.082882	-0.444103	-0.597752	-0.318733	-0.015810	-0.132766	-0.498260	-0.576842	-0.253390	-0.001761	-0.190593	-0.543246	-0.543083	-0.190343	-0.001790	-0.253654	-0.576955	
0.605540	0.383761	0.043330	0.082979	0.444623	0.598451	0.319106	0.015828	0.132921	0.498843	0.577517	0.253686	0.001763	0.190816	0.543882	0.543719	0.190566	0.001792	0.253951	0.577630	
0.928796	0.588624	0.066461	0.127276	0.681976	0.917923	0.489454	0.024278	0.203878	0.765140	0.885814	0.389112	0.002704	0.292679	0.834222	0.833972	0.292295	0.002748	0.389518	0.885987	
-0.108635	-0.068847	-0.007773	-0.014887	-0.079766	-0.107363	-0.057248	-0.002840	-0.023846	-0.089493	-0.103608	-0.045512	-0.000316	-0.034233	-0.097573	-0.097544	-0.034188	-0.000321	-0.045559	-0.103628	
-0.986915	-0.625457	-0.070619	-0.135241	-0.724651	-0.975362	-0.520082	-0.025797	-0.216636	-0.813019	-0.941244	-0.413460	-0.002873	-0.310993	-0.886424	-0.886159	-0.310586	-0.002920	-0.413892	-0.941427	
-0.419364	-0.265772	-0.030008	-0.057467	-0.307921	-0.414455	-0.220995	-0.010962	-0.092054	-0.345471	-0.399957	-0.175689	-0.001221	-0.132148	-0.376663	-0.376550	-0.131975	-0.001241	-0.175873	-0.400035	
